politician_id,name_pinyin,name_fanti,c_personid,major,birth_year,death_year,age_death,choronym,hometown_code,office_startyear,age_office,exam_rank,military_CBDB,fiscal_CBDB,hometown_county_pinyin,hometown_county_name,hometown_admintype,hometown_admintype_startyear,hometown_admintype_endyear,hometown_x,hometown_y,hometown_prefecture_id,hometown_prefecture_name,hometown_province_id,hometown_province_name,kin_node,kin_dis,kin_cen_n,kin_cen,kinproximity,kincount,c_entry_code,c_entry_desc_chn,c_entry_code2,c_entry_desc_chn2,c_entry_code3,c_entry_desc3_chn,choronym_dummy,kinproximity_st,entry_exam,entry_priv,year_index,year_earliest,year_latest,year_entry_est,start_year,end_year,northernsong,southernsong,cohort,period1,period2,period3,period4,period5,period6,period7,period8,period9,period10,period11,period12,period13,period14,period15,period16,reign1,reign2,reign3,reign4,reign5,reign6,reign7,reign8,reign9,reign10,reign11,reign12,reign13,reign14,reign15,reign16,reign17,cohort1,cohort2,cohort3,cohort4,cohort5,cohort6,cohort7,cohort8,cohort9,cohort10,cohort11,cohort12,cohort13,cohort14,cohort15,cohort16,kaifeng_x,kaifeng_y,linan_x,linan_y,dist_kaifeng,dist_linan,dist_capital,southernsong_distcapital,networkid
574,Cao Bi,曹觱,21677,1,,,,0,12782,1208,,,,,Rui'an,瑞安,Xian,960,1279,120.630691,27.790512,101096,温州,12753,两浙东路,,,,,,,36,科举: 进士(笼统),,,,,0,,1,0,1238,1208,,1208,1228,1248,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,114.35311,34.795773,120.17629,30.238457,979.5302315623787,274.9075057241408,274.9075,274.9075,1148
575,Cao Zhi,曹志,45494,1,,,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,1060,,1060,1060,1060,1060,1,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,,,,,1149
576,Cao Diao,曹调,45529,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,1113,,1113,1113,1113,1113,1,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,,,,,1150
577,Cao Feng,曹讽,16857,1,,,,0,100620,,,,1,,Lingshou,灵寿,Xian,1073,1126,114.365883,38.30547,11704,真定府,11703,河北西路,,,,,,,,,,,,,0,,0,0,1059,,1059,1059,1059,1059,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,389.4705009460606,1042.048598815623,389.47049,0,1151
580,Zeng Sanfu,曾三复,13235,1,,,,0,100217,1160,,,,,Xingan,新淦,Xian,992,1279,115.393806,27.759735,12997,临江军,12907,江南西路,,,,,,,36,科举: 进士(笼统),,,,,0,,1,0,1190,,,1160,1180,1200,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,114.35311,34.795773,120.17629,30.238457,786.3728237632037,540.8720019974637,540.87201,540.87201,1152
582,Zeng Tong,曾同,21722,1,,,,0,100055,,,,,,Nancheng,南城,Xian,979,1279,116.627449,27.559717,101103,建昌军,12907,江南西路,,,,,,,,,,,,,0,,0,0,1240,,,1240,1240,1240,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,114.35311,34.795773,120.17629,30.238457,830.9827939223009,455.9638364692448,455.96384,455.96384,1153
583,Zeng Huan,曾唤,15461,1,,,,27,12706,1169,,,,,Jintan,金坛,Xian,960,1112,119.57061768,31.74697876,12697,润州,12669,两浙西路,,,,,,,36,科举: 进士(笼统),,,,,1,,1,0,1208,,,1169,1189,1209,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,114.35311,34.795773,120.17629,30.238457,591.9877519281478,176.9697043608141,176.96971,176.96971,1154
588,Zeng Conglong,曾从龙,3911,1,,,,14,100228,1199,,1,,,Jinjiang,晋江,Xian,985,1279,118.589905,24.909641,13902,泉州,13867,福建路,,,,,,,36,科举: 进士(笼统),,,,,1,,1,0,1229,,,1199,1219,1239,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,114.35311,34.795773,120.17629,30.238457,1169.501966773627,610.90072543112,610.9007,610.9007,1155
589,Zeng Huai,曾怀,1701,1,1107,1175,69,14,12696,1138,33,0,,1,Changshu,常熟,Xian,960,1112,120.733788,31.646582,12688,苏州,12669,两浙西路,,,,,,,54,科举学校: 恩赐出身、特赐出身等,54,科举学校: 恩赐出身、特赐出身等,118,恩荫(笼统),1,,0,1,1166,,,1138,1158,1175,0,1,10,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,689.5413734458291,164.9556670907779,164.95567,164.95567,1156
591,Zeng Yuanzi,曾渊子,24244,1,,,,27,100513,1250,,,,,Linchuan,临川,Xian,960,1279,116.351341,27.984781,12966,抚州,12907,江南西路,,,,,,,36,科举: 进士(笼统),,,,,1,,1,0,1280,1278,,1250,1270,1290,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,114.35311,34.795773,120.17629,30.238457,778.6714068129951,448.2803278452141,448.28033,448.28033,1157
592,Zeng Jian,曾渐,21721,1,1165,1206,42,0,100055,1190,,,,,Nancheng,南城,Xian,979,1279,116.627449,27.559717,101103,建昌军,12907,江南西路,4,.2077059112914448,0,0,.0194107489660382,4,36,科举: 进士(笼统),,,,,0,.004852687,1,0,1206,,,1190,1206,1206,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,114.35311,34.795773,120.17629,30.238457,830.9827939223009,455.9638364692448,455.96384,455.96384,1158
599,Mu Daiwen,木待问,38511,1,,,,0,12780,1163,,,,,Yongjia,永嘉,Xian,960,1279,120.653221,28.018291,101096,温州,12753,两浙东路,,,,,,,165,科举: 正奏名进士,,,,,0,,1,0,1193,1163,,1163,1183,1203,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,114.35311,34.795773,120.17629,30.238457,960.5508431501372,250.4164934528092,250.41649,250.41649,1159
601,Zhu Zhuo,朱倬,8037,1,1086,1163,78,7,13869,1124,,,,,Min Xian,闽县,Xian,985,1279,119.321577,26.073954,13868,福州,13867,福建路,6,.0234427635551887,0,0,.2454290986061096,6,36,科举: 进士(笼统),,,,,1,.04090485,1,0,1145,,,1124,1144,1155,0,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,1077.858680010487,469.0864364873464,469.08643,469.08643,1160
602,Zhu Yi(3),朱亿,11312,1,,,,23,12690,,,,,,Wu Xian,吴县,Xian,960,1112,120.618622,31.31271,12688,苏州,12669,两浙西路,,,,,,,,,,,,,1,,0,0,1000,,,1000,1000,1000,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,700.9334013121254,126.4005308794412,700.93341,0,1161
603,Zhu Yunyuan,朱允元,39542,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.35311,34.795773,120.17629,30.238457,,,,,1162
608,Zhu Zong,朱宗,518,1,1081,1140,60,0,100022,,,,,1,Xianyou,仙游,Xian,985,1279,118.68367004,25.364557266,13947,兴化军,13867,福建路,,,,,,,118,恩荫(笼统),,,,,0,,0,1,1140,,,1140,1121,1140,1,0,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,1125.41691760397,559.7569109019131,1125.4169,0,1163
610,Zhu Wenhai,朱文海,39506,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.35311,34.795773,120.17629,30.238457,,,,,1164
614,Zhu Jing(2),朱景,16877,1,,,71,0,100037,,,,,,Yanshi,偃师,Xian,1072,1126,112.804997,34.720623,11372,河南府,11371,京西北路,,,,,,,36,科举: 进士(笼统),,,,,0,,1,0,1057,,,1057,1057,1057,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,141.9825374551447,852.3023305013814,141.98254,0,1165
616,Zhu Yi,朱熠,39990,1,,1269,,0,12781,,,第一,,,Pingyang,平阳,Xian,960,1279,120.556442,27.675718,101096,温州,12753,两浙东路,,,,,,,44,科举: 武举进士,,,,,0,,1,0,1269,1234,1265,1234,1250,1269,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,114.35311,34.795773,120.17629,30.238457,985.6072685770914,286.4478244285017,286.44781,286.44781,1166
617,Zhu Yi,朱异,522,1,,,,0,12739,1112,,0,,1,Sui'an,遂安,Xian,960,1120,118.738399,29.480773,12730,睦州,12669,两浙西路,,,,,,,36,科举: 进士(笼统),,,,,0,,1,0,1142,,,1112,1132,1152,0,1,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,719.9090103793487,162.343618093035,162.34361,162.34361,1167
618,Zhu Sisun,朱禩孙,38434,1,1214,1280,67,0,13868,1244,,,,,,,,,,,,,,,,,,,,,,36,科举: 进士(笼统),,,,,0,,1,0,1273,1274,1274,1244,1264,1280,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,114.35311,34.795773,120.17629,30.238457,,,,,1168
619,Zhu Duanchang,朱端常,30182,1,,,,0,12716,1181,,,,,Gui'an,归安,Xian,982,1279,120.099312,30.864964,101092,湖州,12669,两浙西路,,,,,,,36,科举: 进士(笼统),,,,,0,,1,0,1211,,,1181,1201,1221,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,114.35311,34.795773,120.17629,30.238457,692.2303615826378,69.84734178613658,69.847343,69.847343,1169
620,Zhu Xing,朱兴,16593,1,,,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,1130,,,1130,1130,1130,0,1,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,,,,,1170
621,Zhu E,朱谔,8038,1,,,,7,12710,1091,,2,,,Huating,华亭,Xian,960,1275,121.227638,31.009476,101091,秀州,12669,两浙西路,,,,,,,165,科举: 正奏名进士,,,,,1,,1,0,1121,1091,1107,1091,1111,1131,1,0,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,767.7777953902389,132.1613583321678,767.77777,0,1171
622,Zhu Zhen,朱震,39822,1,1072,1138,67,0,13250,,,,,,,,,,,,,,,,,,,,,,,165,科举: 正奏名进士,,,,,0,,1,0,1131,,,1131,1119,1138,1,0,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,,,,,1172
623,Li Pi,李丕,40408,1,1010,1080,71,0,100334,,,,,,Qushan,朐山,Xian,972,1250,119.126012,34.582213,101019,海州,12433,淮南东路,,,,,,,36,科举: 进士(笼统),,,,,0,,1,0,1069,,,1069,1061,1079,1,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,437.9511880060461,491.7148929017056,437.9512,0,1173
628,Li Zhongguang,李仲光,40992,1,,,,0,100181,1205,,,,,Jianan,建安,Xian,985,1279,118.323784,27.038864,101125,建州,13867,福建路,,,,,,,165,科举: 正奏名进士,,,,,0,,1,0,1235,1205,,1205,1225,1245,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,114.35311,34.795773,120.17629,30.238457,939.77637245439,398.1712050909555,398.1712,398.1712,1174
629,Li Zhongrong,李仲容,19099,1,,,70,15,100449,1002,,,,,Jiyin,济阴,Xian,1074,1126,115.282862,34.990951,101004,曹州,11203,京东西路,3,0,0,0,3,3,36,科举: 进士(笼统),,,,,1,1,1,0,1032,1002,,1002,1022,1042,1,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,87.69983773574187,698.861735412966,87.699837,0,1175
630,Li Bozong,李伯宗,41302,1,,,,0,11478,,,,,,Heyang,河阳,Xian,1072,1126,112.785721,34.840869,11477,孟州,11371,京西北路,,,,,,,36,科举: 进士(笼统),,,,,0,,1,0,1101,,1101,1101,1101,1101,1,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,143.4855019261296,861.2170474286331,143.4855,0,1176
631,Li Boyu,李伯玉,41297,1,,,,0,100632,1235,,,,,Yugan,余干,Xian,960,1279,116.681953,28.691545,12875,饶州,12824,江南东路,,,,,,,165,科举: 正奏名进士,,,,,0,,1,0,1265,1235,1265,1235,1255,1275,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,114.35311,34.795773,120.17629,30.238457,711.846472165043,379.8220811301055,379.82208,379.82208,1177
632,Li Cheng,李偁,25062,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,1103,1075,1098,1075,1075,1103,1,0,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,,,,,1178
633,Li Jie,李杰,992,1,,,,0,13074,1073,,,,1,Shaoyang,邵阳,Xian,999,1224,111.474937,27.249315,101104,邵州,13015,荆湖南路,,,,,,,36,科举: 进士(笼统),,,,,0,,1,0,1104,1068,1104,1073,1093,1113,1,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,880.5250152182265,911.8691464641435,880.52502,0,1179
638,Li Gongyan,李公彦,19598,1,1079,1131,53,0,100513,1100,,,,,Linchuan,临川,Xian,960,1279,116.351341,27.984781,12966,抚州,12907,江南西路,,,,,,,36,科举: 进士(笼统),,,,,0,,1,0,1131,,,1100,1120,1131,1,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,778.6714068129951,448.2803278452141,778.67139,0,1180
641,Li Ji,李及,40329,1,,,70,0,101009,,,,,1,,,,,,,,,,,,,,,,,,36,科举: 进士(笼统),,,,,0,,1,0,1020,,,1020,1020,1020,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,,,,,1181
643,Li Shou,李受,40394,1,994,1073,80,0,13030,,,,,,Liuyang,浏阳,Xian,999,1279,113.621437,28.149572,13016,潭州,13015,荆湖南路,,,,,,,,,,,,,0,,0,0,1053,,,1053,1054,1063,1,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,740.1839411789537,678.1015368390298,740.18396,0,1182
645,Li Zhoudao,李周道,3488,1,,,,0,100409,988,,,,,Luoyang,洛阳,Xian,1072,1126,112.38263,34.665276,11372,河南府,11371,京西北路,,,,,,,36,科举: 进士(笼统),,,,,0,,1,0,1018,,,988,1008,1028,1,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,181.046095491508,881.5776011609809,181.0461,0,1183
646,Li Hui,李回,8077,1,,1133,,0,101029,1088,,,,,,,,,,,,,,,,,,,,,,36,科举: 进士(笼统),,,,,0,,1,0,1133,,,1088,1108,1128,1,0,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,,,,,1184
648,Li Kan,李堪,19560,1,965,1018,54,0,12722,999,,,,,Jinling,晋陵,Xian,960,1279,119.952301,31.782784,12721,常州,12669,两浙西路,,,,,,,36,科举: 进士(笼统),,,,,0,,1,0,1018,,,999,1018,1018,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,619.2516711885365,172.549800665161,619.25165,0,1185
649,Li Bi,李壁,13907,1,1159,1222,64,15,13307,1190,,,,,Danleng,丹棱,Xian,1001,1058,103.512261,30.02619,13303,眉州,13284,益州路,,,,,,,36,科举: 进士(笼统),,,,,1,,1,0,1218,,,1190,1210,1222,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,114.35311,34.795773,120.17629,30.238457,1147.82681720029,1604.448815182452,1604.4489,1604.4489,1186
650,Li Shishao,李士绍,40836,1,,,,0,11951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,1002,,,1002,1002,1002,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,,,,,1187
652,Li Datong,李大同,40928,1,,,82,0,12786,1223,,,,,Dongyang,东阳,Xian,960,1279,120.227981,29.260567,12784,婺州,12753,两浙东路,,,,,,,36,科举: 进士(笼统),,,,,0,,1,0,1253,1223,,1223,1243,1263,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,114.35311,34.795773,120.17629,30.238457,827.1169755030903,108.5125972075648,108.5126,108.5126,1188
653,Li Daxing,李大性,3533,1,,,77,0,12914,,,0,,1,Xinjian,新建,Xian,979,1279,115.89772,28.674896,101099,洪州,12907,江南西路,,,,,,,118,恩荫(笼统),,,,,0,,0,1,1185,,1206,1185,1185,1206,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,114.35311,34.795773,120.17629,30.238457,694.2717761218854,449.7396976938281,449.73969,449.73969,1189
654,Li Dayi,李大异,3534,1,,,,0,12914,1172,,,,1,Xinjian,新建,Xian,979,1279,115.89772,28.674896,101099,洪州,12907,江南西路,,,,,,,36,科举: 进士(笼统),,,,,0,,1,0,1202,1172,,1172,1192,1212,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,114.35311,34.795773,120.17629,30.238457,694.2717761218854,449.7396976938281,449.73969,449.73969,1190
655,Li Xiaoji,李孝基,19149,1,,,,28,100658,,,,,,Kaifeng,开封,Xian,1053,1119,114.34333,34.785477,11027,开封府,11026,京畿路,,,,,,,36,科举: 进士(笼统),,,,,1,,1,0,1085,,,1085,1085,1085,1,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,1.451161560426355,744.4746598566646,1.4511615,0,1191
656,Li Xiaocheng,李孝称,3501,1,,,,28,100658,,,,,,Kaifeng,开封,Xian,1053,1119,114.34333,34.785477,11027,开封府,11026,京畿路,,,,,,,,,,,,,1,,0,0,1103,,,1103,1103,1103,1,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,1.451161560426355,744.4746598566646,1.4511615,0,1192
657,Li Shouxin,李守信,40995,1,,,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,1043,1043,,1043,1043,1043,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,,,,,1193
659,Li Anbi,李安弼,40955,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,80,归明归正补官,,,,,0,,0,1,1123,1123,,1123,1123,1123,1,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,,,,,1194
660,Li Zongmian,李宗勉,38004,1,,1240,,0,12677,,,,,,Fuyang,富阳,Xian,960,1128,119.947754,30.053434,101088,杭州,12669,两浙西路,,,,,,,,,,,,,0,,0,0,1240,1205,,1205,1221,1240,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,114.35311,34.795773,120.17629,30.238457,743.6722991198783,30.09153582396522,30.091536,30.091536,1195
663,Li Yinzhong,李寅仲,42790,1,,,,0,100570,1178,,,,,Suining,遂宁,Xian,1001,1114,105.812285,30.194462,13443,遂州,13425,梓州路,,,,,,,165,科举: 正奏名进士,,,,,0,,1,0,1208,1178,1202,1178,1198,1218,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,114.35311,34.795773,120.17629,30.238457,950.5562276361987,1381.99911767999,1381.9991,1381.9991,1196
666,Li Tingzhi,李庭芝,41116,1,,1276,,0,101006,,,,,,,,,,,,,,,,,,,,,,,36,科举: 进士(笼统),107,辟为幕僚,,,0,,1,0,1276,1240,,1240,1257,1276,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,114.35311,34.795773,120.17629,30.238457,,,,,1197
667,Li Mida,李弥大,1063,1,1080,1140,61,15,12690,1104,,,,1,Wu Xian,吴县,Xian,960,1112,120.618622,31.31271,12688,苏州,12669,两浙西路,,,,,,,165,科举: 正奏名进士,,,,,1,,1,0,1139,,,1104,1124,1140,1,0,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,700.9334013121254,126.4005308794412,700.93341,0,1198
